node_id,emb_0,emb_1,emb_2,emb_3,emb_4,emb_5,emb_6,emb_7,emb_8,emb_9,emb_10,emb_11,emb_12,emb_13,emb_14,emb_15,emb_16,emb_17,emb_18,emb_19,emb_20,emb_21,emb_22,emb_23,emb_24,emb_25,emb_26,emb_27,emb_28,emb_29,emb_30,emb_31,emb_32,emb_33,emb_34,emb_35,emb_36,emb_37,emb_38,emb_39,emb_40,emb_41,emb_42,emb_43,emb_44,emb_45,emb_46,emb_47,emb_48,emb_49,emb_50,emb_51,emb_52,emb_53,emb_54,emb_55,emb_56,emb_57,emb_58,emb_59,emb_60,emb_61,emb_62,emb_63
movie_101,-0.09758319,0.0105916215,0.091507554,0.22717933,0.020752408,-0.11292868,0.18433385,0.018254554,-0.1970094,0.108656816,-0.1616896,0.10880485,-0.0921726,0.26395166,0.019198006,-0.04911157,-0.042619746,-0.16232324,-0.125356,-0.02327468,-0.3572088,0.1017745,0.21137981,-0.12382201,0.03139592,-0.12747923,0.18840192,-0.07205643,-0.080683164,-0.070367396,-0.12593688,-0.07785111,0.04797147,0.038198307,0.087170795,0.006437783,0.07945419,0.012478151,0.14154352,-0.14110807,-0.17814322,0.049004562,0.22274576,-0.20619328,0.1350928,-0.18794999,0.01929956,0.059683844,0.042523693,0.049148794,0.16116989,-0.08830174,-0.0073996307,0.086716995,0.164721,0.12515904,0.0011869877,-0.030944757,-0.03191612,-0.17802703,-0.050705537,-0.067572616,-0.080691054,-0.048573267
movie_1010,-0.03156145,0.065867834,-0.17755319,0.01422614,-0.11645065,-0.045350667,-0.16849154,-0.15205649,0.1279212,-0.080740675,0.13669175,-0.05594004,-0.2625726,-0.03163221,-0.14604264,-0.07198443,0.011142571,-0.20719561,-0.029078888,0.075854965,-0.07185832,0.10601824,-0.028364591,-0.1902774,0.064818576,0.097860746,0.12705001,0.07156053,0.15767196,0.098272555,0.051846616,-0.1871036,0.23926267,0.034410823,-0.035009746,-0.19309413,0.07927853,0.20754917,0.19118044,0.10627512,-0.19093534,0.0717021,0.14124297,-0.17214157,-0.18540582,-0.035846107,0.19433415,0.03430462,0.10006948,0.20251207,0.034864094,0.020941122,-0.14169115,0.0318944,-0.009918053,0.011792002,0.036999665,-0.19688936,-0.04701334,-0.027414264,0.059951067,0.00661006,-0.15557572,0.19863915
movie_1011,0.21748723,0.050018646,0.14258729,-0.08774162,0.1170941,0.25796276,0.05419003,0.13643894,0.119842276,0.33433858,-0.10858936,0.22496918,-0.26245117,-0.0721197,-0.08039867,0.13970278,0.1560614,0.08442558,-0.008371354,0.048155997,-0.047221746,-0.0035546378,0.1795625,0.13580474,-0.01256379,-0.04782608,0.24255906,0.14720616,0.023526259,-0.0012647936,-0.04712644,-0.11688279,0.08706835,-0.035940126,-0.09406162,0.114129014,0.017272368,-0.1183602,0.117292054,-0.06451199,0.09846189,-0.19063953,0.0684391,0.054131415,-0.028170004,-0.0149284275,0.047883157,-0.10768314,0.17542194,0.057048947,-0.0059580407,0.097304694,-0.00096492504,0.15452088,-0.12213426,0.035917364,0.12813164,0.104591824,0.12815976,0.03979201,-0.095905416,-0.09965385,-0.22130144,-0.13018775
movie_1012,0.047761623,0.34167293,0.1035888,-0.052439626,0.06421581,0.095055245,-0.02566367,0.07548382,0.0035480137,0.038129047,0.2690819,0.03467358,-0.036401138,0.05640542,0.036476262,-0.009417964,0.019308254,0.15704294,-0.057416037,-0.051000826,-0.10366368,-0.117362835,0.03281568,-0.19463962,0.23828775,0.17641586,0.018707383,0.15077421,0.043280363,-0.01704427,0.021282975,-0.038576122,0.19224054,-0.04787606,-0.09873115,-0.13300319,0.03950935,0.05440843,0.1078027,-0.06668093,-0.18400034,-0.05537666,-0.032730173,-0.20372562,-0.05958709,-0.06984789,-0.030284673,-0.052502695,-0.046868715,-0.12087105,-0.039347433,-0.019414622,0.28760034,0.030059766,0.19446085,-0.207561,-0.11241914,-0.1584051,0.15523799,0.16624868,0.13575603,0.24353871,-0.15341625,-0.06789505
movie_1013,0.21076994,-0.14960858,-0.0050447467,-0.14999802,-0.02852563,-0.06654437,0.2811636,0.0395061,0.0031857265,0.13900785,0.15147555,0.11906229,-0.087662965,-0.021358334,-0.07775211,0.12252687,-0.019251721,0.083028056,-0.15597811,0.15155376,-0.05536935,0.034215383,0.20856152,0.14259438,0.12765123,-0.07278645,0.21261917,-0.0715136,-0.16390353,-0.12358112,0.026337136,-0.041967835,0.021902634,-0.034817796,0.069036946,0.06344306,-0.06217007,0.31516045,-0.049430706,-0.08332643,-0.103568934,-0.18999052,0.12754858,0.056882013,0.09070765,-0.055213057,0.034432802,0.09772333,0.22454976,0.12899657,0.3282534,-0.019095218,-0.08635388,-0.16100205,-0.023554303,0.10985717,0.09407422,0.04945823,-0.045841057,-0.026872074,0.0029324903,0.09203676,-0.1529224,0.1464956
movie_1014,0.18893972,0.10476756,-0.06849334,-0.090728186,0.16020717,0.012850222,-0.0445599,-0.12638843,0.022312386,-0.17250523,-0.023166437,0.0854939,-0.062533215,0.25964424,-0.14305337,-0.16561373,0.1994244,-0.0018173696,0.16378106,-0.045811735,0.05136163,0.16214053,0.07779578,-0.196987,0.2035236,-0.14540373,-0.15736394,0.00025932482,-0.18289822,-0.08491079,-0.12380245,-0.13287862,0.004254458,-0.060668122,0.10120224,-0.06447416,-0.1369363,-0.045790263,-0.02288674,-0.026075285,-0.021009024,-0.10052341,-0.15642008,0.059848506,-0.061416294,0.063691296,0.06921935,0.20311807,-0.14842664,0.045661207,0.18065609,0.12274805,-0.105442464,0.09547718,-0.06985219,-0.11415122,0.080543235,-0.25167438,-0.26020172,-0.03307489,-0.055073723,0.08602677,-0.19425312,-0.08037562
movie_1015,-0.14422536,-0.116826594,0.13071392,0.034485415,0.11894526,0.3486316,0.14193067,0.21305579,0.09740328,-0.16714278,0.15516528,-0.030472826,-0.07050813,0.023982158,0.11677433,-0.11084788,0.0113088135,0.16038251,-0.00852326,0.18998237,0.05689685,-0.0043073907,0.060738947,0.12685506,0.06577234,0.041779082,0.1989314,0.042870685,-0.15887414,-0.011893962,0.10471631,-0.108505644,-0.015302537,-0.14745623,-0.030340485,-0.06581186,0.024775464,-0.18426536,-0.24090634,0.113888316,0.10297605,0.15387386,0.16486529,-0.06582153,-0.09595298,0.025179045,0.019794434,0.051218484,0.1157232,-0.17040855,0.0065354626,-0.16987576,0.078441285,0.15069391,0.099551454,-0.1638573,-0.06685347,0.011452017,0.07114625,-0.20741214,-0.108540766,0.1762415,0.16576098,-0.009035172
movie_1016,-0.011158007,-0.02704308,0.16846249,0.24579863,-0.010090766,0.19994655,-0.0045384984,-0.21219076,0.11005424,0.20266168,0.09953426,0.09317238,-0.20109236,0.13788046,0.10329638,-0.052873172,-0.020692386,-0.1603655,-0.11476401,0.08031143,-0.15251036,-0.12846847,-0.10208399,-0.0848014,0.27652603,-0.1838578,0.17897642,0.07465625,0.113852456,-0.12708445,-0.02356605,0.15304235,-0.04521376,0.047144163,0.10838048,-0.059731573,-0.03701969,0.030337457,-0.16446675,-0.065709844,-0.12847145,0.16070807,-0.09939479,0.09321089,0.07640482,0.21948022,0.123904966,0.083441086,-0.04181201,0.21638612,-8.481854e-05,0.08273786,0.08041977,0.10575263,0.014201644,-0.06529423,0.11313531,-0.18037762,-0.008960017,-0.11685323,0.20198065,-0.0073637846,-0.07388158,-0.05523987
movie_1017,0.033461824,-0.1115072,0.15233009,0.14505059,-0.0003768915,0.01694747,0.04061485,-0.081897296,0.22981837,-0.07392675,0.16939077,0.03980769,0.054780927,-0.07486811,-0.07539603,0.12261597,0.21217318,-0.14082287,-0.10744061,0.21928994,0.15987885,-0.2646664,0.07248512,0.0631764,-0.037596095,0.09815338,0.23541248,0.014173331,0.05139663,-0.052012853,-0.068873316,0.07763434,0.05105745,-0.20614421,0.0014700538,0.06823755,-0.06984099,-0.1103374,0.13654158,0.15139422,0.20362225,-0.16362998,-0.1372196,-0.3029366,0.02171252,-0.10928237,-0.04641813,0.079915635,-0.16948792,-0.06394544,0.14808027,-0.00032529185,-0.14604844,0.12288301,0.061867423,0.0013127043,-0.13464329,0.17085855,0.088243805,-0.15098882,-0.09743306,-0.0078139715,0.09874318,-0.056315616
movie_1018,0.1090138,-0.02488211,-0.13498689,0.16332787,-0.2411984,0.2418528,0.07158159,0.014184304,0.08823694,-0.052604377,0.06256457,0.17197777,0.09335904,-0.015340338,0.17881235,-0.08133522,0.10768143,-0.19740075,0.0792906,-0.18268281,-0.052978367,-0.13866913,0.028466191,-0.23335601,-0.12879632,-0.08385186,0.009101104,0.18475862,0.0975804,-0.0010190059,-0.0017184305,-0.13804916,0.030486053,0.017682977,0.09702012,0.04829152,-0.0015662612,-0.17256878,-0.1880245,-0.0840103,-0.13494244,0.07521773,-0.05927169,-0.24205665,-0.16182299,-0.051800694,-0.13334076,-0.08381002,-0.123748414,-0.042725034,0.1870223,-0.31110594,0.17767265,-0.021651613,-0.0074168434,-0.0675492,0.10037217,0.0805725,0.055005908,-0.074725255,-0.15209587,-0.04891907,-0.07044154,-0.095013395
movie_1019,0.14012666,-0.14281508,0.07527151,-0.035980754,0.16327439,0.1015488,-0.17202096,-0.0744272,0.13711837,-0.09919547,-0.005228839,-0.0064633763,-0.026213907,0.09782565,0.249063,-0.0251111,-0.047177635,0.07131497,0.03628649,0.2579237,-0.12283637,-0.11405103,0.05329714,0.05739685,-0.10999091,0.13532573,0.13666122,0.022498425,0.16326247,-0.18492453,0.0011747674,-0.02364788,0.18858118,0.00428493,-0.045955647,-0.15089591,0.14228868,-0.16367248,-0.24003768,-0.06428057,0.15485086,-0.21280232,-0.009366776,-0.098656155,0.08663346,-0.013338228,-0.13134128,-0.12810257,-0.095311984,0.063230716,-0.09493621,-0.102258176,-0.049781885,-0.11670936,0.13476223,0.009758741,-0.31950423,0.037114363,0.06178691,0.15201358,0.15445556,0.19851612,-0.01869046,0.091115795
movie_102,0.1435704,0.01491746,-0.11254704,0.085934445,0.120321065,0.2923133,0.18727772,-0.028310245,-0.11989391,0.17101568,0.08850652,0.10294984,-0.044197187,0.003351804,-0.06049477,0.16834494,0.25346813,-0.1082571,-0.026312565,0.102984525,-0.0055738124,0.12693559,0.33618137,-0.1297135,0.1106759,-0.073702134,-0.15813707,0.10649514,-0.10486964,-0.107496314,-0.0541668,-0.044020064,-0.037505403,0.10430242,0.116721034,-0.029949361,0.03525878,-0.19348301,-0.08575351,-0.21385299,0.085652985,0.18858068,0.020793814,0.05074666,-0.025936814,-0.13451958,0.011698333,-0.1854514,0.0846183,0.13172168,0.10897283,-0.039005876,-0.18281245,-0.009877219,0.12867163,0.036573347,-0.055817354,0.1588984,-0.009413753,0.054147042,-0.13897055,0.15232295,-0.079507075,0.15898152
movie_1020,0.20860551,-0.05434553,-0.094235055,-0.144806,0.1602509,0.0017122903,-0.02363534,-0.10309925,-0.19171774,-0.11946689,-0.021872854,-0.07499257,0.16740276,0.10889497,-0.10407228,-0.14618851,-0.16085519,0.063668005,-0.09881232,-0.12092204,-0.23680036,-0.20865847,0.09463976,-0.0445926,-0.018302806,-0.188647,0.12233443,-0.1179147,0.018334398,-0.057230167,-0.13925628,-0.07032703,0.09852855,0.218175,-0.17566659,0.2113027,-0.080954745,0.118581176,0.13798699,-0.0109333955,0.114005245,0.16164519,-0.0062403223,-0.105252825,-0.08865305,0.16394524,0.05583034,0.021206005,0.2903611,-0.07820847,-0.15182778,-0.048062526,0.24552876,0.020164598,0.1611905,0.0706849,-0.007254829,-0.014989953,-0.023251526,-0.062252786,-0.078014135,0.03659925,0.0012068192,-0.13879922
movie_1021,-0.14730473,-0.07599483,-0.06357075,0.039650224,-0.12061093,0.08890086,-0.001321773,0.095638886,-0.0815375,0.014424172,-0.02115576,0.1476575,0.035365198,-0.09576158,0.09206625,0.11164488,0.16280304,0.016932176,0.15850721,-0.1137414,0.044198852,-0.23003754,0.16005759,-0.03240685,-0.17865427,-0.072996244,-0.10485348,-0.113750756,0.18815684,-0.27760428,0.111482896,-0.01732628,-0.0095313145,0.15084077,0.19955623,-0.11668056,0.053380884,-0.2255113,0.0012391666,0.1846465,-0.04045144,0.18358098,-0.1370098,-0.10716773,-0.121472016,-0.08852103,-0.025853807,0.12095498,0.07509854,0.0889784,0.012746077,-0.16512142,-0.1813789,-0.034714833,0.16193798,0.18322153,-0.18603402,-0.17250212,-0.0490472,-0.12862739,-0.013808445,-0.11936341,-0.1293811,-0.15854143
movie_1022,-0.16796231,0.24363844,0.021274578,0.09783349,-0.08129315,-0.034096148,0.04586861,-0.057281565,0.01139664,-0.16278501,0.1100511,0.08233174,0.054266807,0.1270944,-0.10463715,0.075298436,-0.014711324,0.09031395,-0.27678505,0.12922363,-0.11578306,0.08729802,-0.10130095,-0.10432753,-0.064778,-0.08016654,0.054098886,0.13946693,0.21188535,-0.31036434,-0.021012127,-0.08131636,-0.115745895,0.3277478,-0.07924383,0.063736916,0.120249495,0.12678401,-0.03988545,-0.120056115,0.1527149,0.063412994,-0.10649355,0.012142799,0.0414784,-0.10383222,0.044350915,0.10295639,-0.06352803,-0.12534374,0.11988171,-0.10588064,-0.059523378,0.27201727,-0.009112218,0.00062017684,-0.24471225,0.019799652,-0.025466736,0.15059198,0.018008001,-0.011593937,-0.15081207,0.10738847
movie_1023,-0.19150858,-0.025307294,-0.15546061,0.1752327,-0.03231406,-0.03336381,-0.06790095,0.11575323,0.04195172,-0.1624352,-0.106058136,0.071212485,0.10468054,0.104410924,-0.08255822,-0.15371661,0.11402498,0.005603901,-0.21948561,0.22085732,-0.10543141,-0.11606127,-0.06203935,0.12426574,0.24593215,0.09788999,-0.055903513,0.03099359,0.051129624,0.034851164,-0.14498965,-0.035406828,0.24349052,0.17866087,-0.008682202,-0.06725215,0.09861268,0.28782618,0.0049509145,-0.08461137,0.008369303,-0.13150062,0.105755515,0.027441328,0.047967177,0.25794223,-0.079824015,-0.037289187,0.13085586,-0.012888451,-0.05410714,-0.17731263,0.23173691,0.16477646,-0.054523863,-0.13971093,0.11795956,-0.06820079,-0.09306264,-0.13412243,0.019415965,-0.17046839,0.046306312,-0.059195396
movie_1024,0.2000042,-0.10057252,-0.028888928,-0.07629481,-0.33155292,0.08708892,-0.08893011,-0.19846258,-0.021592956,-0.05741082,0.1553486,-0.012498354,0.08454437,0.13373297,0.26774663,0.14220358,0.029093394,0.019814763,-0.17227647,0.040783055,-0.08810924,-0.08193594,0.18452102,-0.25529736,-0.008140781,0.15493223,0.17697535,-0.005025007,-0.075427964,-0.2286637,0.14990073,-0.12956533,-0.18815632,-0.0864392,0.056718513,-0.049138483,0.04044943,0.026804717,-0.11056026,-0.0033544006,-0.09171234,0.048034433,-0.07794013,-0.23987699,0.012672192,-0.020652965,-0.12410779,-0.012387404,-0.009019059,-0.09904853,0.04274111,-0.01687864,0.11404412,0.075419046,-0.15231258,-0.18800929,0.08529456,-0.056567296,0.07028558,-0.13145323,-0.060206395,0.14934403,0.04368416,-0.17647788
movie_1025,0.16848394,0.16374007,0.1024585,0.16832897,0.018818837,0.08610922,0.21965267,-0.18339595,0.061099745,0.020315269,0.030935926,0.11485574,-0.04104196,-0.10821513,0.22000153,0.06892162,-0.13185064,-0.124644905,-0.30060664,-0.14866732,0.07219989,0.13281247,0.050174356,0.07041509,0.0066199964,0.1246654,-0.09400699,0.13412473,-0.16731964,-0.216796,-0.17926924,-0.041866556,0.114559196,-0.001733725,0.11585645,0.10619949,0.098648325,-0.107494496,-0.06290223,-0.016302807,0.07028198,0.11968854,0.012766461,0.10995385,-0.06104127,0.06455095,0.10308223,0.17398956,0.0735735,-0.069756575,0.21807873,0.04912349,-0.073578954,-0.089434035,0.13434574,0.0777016,0.07979039,-0.008570592,0.023298198,-0.01506224,0.043027315,0.07849845,-0.2783599,-0.26526076
movie_1026,0.0108520165,-0.061668184,-0.09550527,-0.03734127,0.021901567,-0.013596497,0.20882788,0.046319906,0.20358367,-0.0218695,-0.14483152,-0.00029911802,0.049355153,0.11122312,0.23638657,0.15561913,-0.06707639,-0.24159135,-0.17449784,-0.16248314,0.05870193,0.15711823,0.008129142,-0.19003996,-0.015847065,0.042303532,-0.009781994,-0.0498917,0.15826209,-0.16688278,0.033672594,-0.037930734,-0.030984262,0.18504179,-0.0999992,0.17852952,0.20197423,-0.024691353,0.02688721,-0.20410448,-0.061076544,-0.011055831,0.09004823,-0.026321841,-0.07284676,-0.14119884,0.11518518,-0.020906562,-0.007307311,-0.11981646,0.18422645,0.07386642,0.22949453,0.07678006,-0.26211202,0.073388025,0.0938622,0.1919939,0.078403994,0.13357113,-0.11484912,-0.034779068,-0.18660985,0.1393442
movie_1027,-0.023693046,0.14272146,-0.17914745,0.11285534,-0.005428198,0.073784,0.2615707,-0.011047542,0.009470739,-0.14806859,-0.17041093,-0.10256843,-0.03462677,0.01909926,0.05358907,-0.032720365,0.086499326,-0.06846365,-0.1722729,0.15735017,0.11491952,-0.12644084,0.07585228,0.048519168,-0.15143111,-0.23181386,0.071364194,0.1998177,-0.14144488,0.20043789,0.063280985,-0.009458293,0.14462815,-0.15278879,-0.10561682,0.11219388,0.022394797,0.12959209,0.08262027,0.093407236,0.06425921,-0.21766075,-0.026678663,-0.02904853,0.04710494,-0.03232056,-0.1936808,-0.18070671,0.065544054,-0.10138488,-0.124744214,-0.20868209,0.23494865,0.05877094,-0.10602105,0.031298984,0.1725524,-0.10883737,-0.07109988,-0.1472824,0.18981168,0.026924543,0.1572836,-0.038867988
movie_1028,0.013882958,-0.137178,-0.039805923,0.06777423,-0.15287225,-0.052426983,0.17017649,-0.021020036,0.019379957,0.055764813,0.13505486,-0.17611104,-0.13005413,0.19172528,-0.17361331,0.19221857,0.01128519,-0.12191358,-0.122601435,0.08149075,0.07680812,0.0015227685,0.08788378,-0.2760052,0.32568923,-0.13476665,0.20227179,-0.007562433,-0.043278728,0.05215824,-0.17659445,-0.004089069,0.10829524,0.062052555,0.12774038,-0.13123523,0.050196238,-0.09638211,0.109038934,-0.052101295,0.08391776,0.00039392174,-0.014312455,0.03464165,-0.0015674667,-0.0059325374,0.06642281,0.25317162,0.11584776,0.034668736,0.19432807,0.069078855,0.17053099,0.1947742,-0.0045469226,0.13386837,0.016831635,-0.083654016,-0.12161503,0.17722093,-0.014060331,0.07155289,-0.08214033,-0.24111184
movie_1029,0.20243831,-0.07044889,0.014073049,0.19098783,0.18628748,0.15791449,0.10722232,-0.15470965,0.08377639,0.108062215,-0.019406434,0.123440124,-0.13612407,-0.16007434,-0.13292828,-0.18324676,0.2835767,-0.08757158,-0.16851856,-0.06674959,-0.13696395,-0.18594113,0.01511645,-0.0568713,0.10308926,-0.0075323647,0.15878913,-0.03552645,0.12973033,-0.020794619,0.19486202,-0.118576914,0.059060216,-0.044439428,0.15235254,0.09209576,0.02045409,-0.106642224,0.05633195,0.071632765,0.086921975,-0.030773789,0.04698526,0.13586012,0.100969166,0.1608011,0.10089591,0.111608766,0.11531045,0.2394877,0.03686748,0.13692501,0.24589737,0.16644815,0.01450227,-0.093934685,0.042024817,0.013777077,-0.019730264,-0.23880425,0.10283622,-0.06944866,-0.0007441116,-0.023777684
movie_103,0.08792979,-0.058492407,-0.13700995,0.13326998,0.005978639,-0.04304406,-0.19491604,-0.14712186,0.0035758389,0.15995753,0.07843395,-0.013055612,-0.057147168,0.15208107,-0.09724529,-0.04936444,0.123178504,0.030951316,0.074635945,-0.15980197,-0.008897072,0.081208326,0.011214043,0.0997617,0.19327329,0.07585847,-0.031469483,-0.011748892,0.062582426,-0.09661443,-0.13180217,-0.22229521,0.022477731,-0.13227239,0.25797018,-0.25646943,-0.07933607,0.07927815,-0.028403943,0.17043707,0.09576845,0.17416951,-0.034426305,-0.109425046,-0.03297942,0.06155373,0.15493146,0.24357244,0.17141333,-0.120816275,0.12071457,0.14105101,0.22774109,-0.12003758,-0.09105366,-0.050732028,-0.051293895,-0.17685923,0.0051394,0.16055773,0.050670154,0.08016076,-0.08617268,-0.25876376
movie_1030,0.052285597,-0.19168746,-0.051685706,0.084140405,0.026074383,-5.6517692e-05,-0.044962656,-0.07429409,0.17452769,0.23458037,0.19822882,-0.05285054,-0.10066714,0.11342114,-0.15118659,0.037288994,-0.10944811,0.17569152,0.16846007,0.26352316,-0.13865267,0.024441559,0.16152692,-0.14141737,-0.09512901,-0.115187824,0.07252837,0.14603043,0.056542855,-0.008878549,-0.081482165,-0.020328745,0.15148897,-0.010216387,0.013916719,0.09229414,0.14705516,-0.18958832,-0.15503539,0.13668801,-0.016757315,-0.09500961,0.01642922,-0.085788615,-0.290782,-0.14435966,-0.16735344,0.12433138,-0.09286329,-0.10182348,-0.06943316,0.108146414,-0.17487174,0.028868223,-0.15057187,-0.19522361,-0.108969554,-0.019969227,-0.16105574,-0.09313574,0.09075064,-0.13176641,-0.061334692,-0.010620324
movie_1031,0.18919723,-0.012437052,0.14645113,-0.1533412,0.14173466,-0.21124364,-0.09905543,-0.1748204,0.036671415,-0.09412552,-0.13049093,-0.051478174,0.07021876,0.07894813,0.2872164,0.057237685,-0.16390125,-0.24993385,0.07253177,0.12815274,0.0014578333,0.1718787,0.08427344,0.19749007,0.06007045,0.056358743,-0.027227314,0.06877762,0.036081504,-0.17828505,0.13897626,-0.10103477,-0.21105188,0.08097779,0.22189789,-0.11518712,-0.10322571,-0.050222468,-0.033586655,0.1442114,0.06312934,0.1759765,0.11758089,-0.1307625,0.016543182,-0.096374124,0.09363953,0.15691946,0.10763809,-0.10753553,-0.07798686,-0.092443526,0.011211462,0.09139635,0.062213503,0.12559842,0.1497396,0.05076743,0.06571714,-0.021166977,0.06430972,-0.17482397,0.19195679,0.030023532
movie_1032,-0.16765168,0.08675036,-0.14384337,0.22737145,-0.17315085,0.12779006,0.121602684,0.0494196,-0.016863668,0.06809499,-0.030547773,-0.042223793,0.1412204,-0.08313621,-0.20447704,0.06067215,0.20985745,0.20148724,-0.040097333,0.040524267,0.04230898,0.18040742,0.09722999,0.109821096,0.11985081,-0.09900372,-0.1353439,-0.1376282,0.15398327,-0.11529727,-0.073522866,0.08966914,-0.117847666,0.14692351,0.22079694,-0.091892794,0.13034977,-0.09755707,0.05063542,0.12776065,-0.07905584,-0.17891523,0.051075045,0.043490887,0.048874505,-0.07699772,0.059784763,0.0012545292,0.04076497,0.069089994,0.06404373,-0.13347001,0.28062063,0.017253647,-0.18621981,-0.15911879,0.17267035,-0.059283722,-0.08230607,0.14281756,-0.033625033,0.2526176,-0.06771196,-0.051910043
movie_1033,0.029263226,0.09998463,-0.16414894,-0.00816995,-0.23992129,0.20049065,0.19276363,-0.2412077,0.08499364,0.11837738,-0.16977021,-0.0020820578,-0.11086983,0.063400105,-0.040352166,-0.009242984,0.06267988,0.03645405,0.1739534,-0.1562014,-0.1071008,-0.14876898,-0.13111335,-0.054620713,0.029291455,0.12416351,0.14567034,0.08466583,-0.10120473,-0.18092826,-0.19653735,0.14656857,0.010433202,0.13725853,0.17516589,0.006174852,-0.06524114,-0.024474729,-0.01883636,-0.007843332,0.15395682,-0.3197336,0.15043703,-0.08340344,-0.14166892,-0.0337755,0.17332014,0.16826893,-0.0640572,-0.053978603,-0.16349155,0.19898069,0.122250736,-0.10101317,-0.015162221,-0.015517153,0.032469667,0.12481908,0.09819928,0.044666156,-0.020074358,-0.14649917,-0.018335434,-0.0068133716
movie_1034,0.2572868,0.016221188,-0.042808697,0.20029889,0.025669165,0.19626978,0.096731454,-0.113017224,-0.12057661,-0.11606529,0.06385272,-0.156535,0.14787541,0.013322599,-0.17468579,0.16546798,0.2710057,-0.12575594,0.112427644,-0.061437342,0.02147381,-0.031800464,-0.020721357,0.10624889,0.22972775,-0.071053095,0.02715256,0.14888094,0.069288164,0.18809438,0.16344018,0.11775381,-0.023379244,0.026663758,0.14596158,0.12336612,0.12503034,-0.03449661,-0.14822419,0.08103436,0.10910601,0.07430449,-0.1124251,0.1475789,-0.0012012353,0.28340948,-0.07008103,0.09184363,-0.0057633533,-0.10429828,0.22939518,0.08666644,-0.10909091,0.054786842,-0.04891899,-0.15545228,0.10079266,-0.0056316946,-0.0034750071,0.14289771,-0.17092134,-0.0021923091,-0.095391124,0.057430048
